datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,count_hat,dataset_type
2011-09-06 22:00:00,3,0,1,2,22.14,25.76,94,22.0028,5.0,79.0,84.0,87.8157958984375,train
2011-09-06 23:00:00,3,0,1,3,22.14,25.76,94,16.9979,2.0,56.0,58.0,56.90488815307617,train
2011-09-07 00:00:00,3,0,1,2,22.14,25.76,94,15.0013,1.0,12.0,13.0,83.88947296142578,train
2011-09-07 01:00:00,3,0,1,3,22.14,25.76,94,16.9979,2.0,3.0,5.0,56.90488815307617,train
2011-09-07 02:00:00,3,0,1,2,22.14,25.76,94,15.0013,2.0,4.0,6.0,83.88947296142578,train
2011-09-07 03:00:00,3,0,1,3,22.96,26.515,94,8.9981,1.0,1.0,2.0,61.41855239868164,train
2011-09-07 04:00:00,3,0,1,3,22.96,26.515,94,11.0014,0.0,4.0,4.0,64.23146057128906,train
2011-09-07 05:00:00,3,0,1,2,22.96,26.515,100,8.9981,1.0,15.0,16.0,69.04037475585938,train
2011-09-07 06:00:00,3,0,1,3,24.6,27.275,88,7.0015,1.0,74.0,75.0,112.83456420898438,train
2011-09-07 07:00:00,3,0,1,3,24.6,27.275,88,6.0032,3.0,83.0,86.0,99.18006896972656,train
2011-09-07 08:00:00,3,0,1,3,25.42,27.275,94,6.0032,9.0,319.0,328.0,70.48281860351562,train
2011-09-07 09:00:00,3,0,1,3,24.6,27.275,88,8.9981,14.0,176.0,190.0,121.48844146728516,train
2011-09-07 10:00:00,3,0,1,3,24.6,27.275,88,8.9981,3.0,63.0,66.0,121.48844146728516,train
2011-09-07 11:00:00,3,0,1,3,24.6,25.76,94,0.0,1.0,9.0,10.0,56.685821533203125,train
2011-09-07 12:00:00,3,0,1,3,22.96,26.515,94,0.0,1.0,21.0,22.0,57.21669387817383,train
2011-09-07 13:00:00,3,0,1,3,24.6,27.275,88,0.0,2.0,9.0,11.0,103.11298370361328,train
2011-09-07 14:00:00,3,0,1,3,24.6,25.76,93,0.0,1.0,24.0,25.0,66.45330810546875,train
2011-09-07 15:00:00,3,0,1,3,25.42,27.275,94,7.0015,3.0,55.0,58.0,87.68244171142578,train
2011-09-07 16:00:00,3,0,1,1,26.24,28.79,89,0.0,7.0,137.0,144.0,58.271881103515625,train
2011-09-07 17:00:00,3,0,1,3,26.24,28.79,89,0.0,21.0,264.0,285.0,121.20050811767578,train
2011-09-07 18:00:00,3,0,1,3,26.24,28.79,89,0.0,18.0,219.0,237.0,121.20050811767578,train
2011-09-07 19:00:00,3,0,1,2,26.24,28.79,89,0.0,14.0,212.0,226.0,137.16152954101562,train
2011-09-07 20:00:00,3,0,1,3,26.24,28.79,89,6.0032,3.0,93.0,96.0,105.72903442382812,train
2011-09-07 21:00:00,3,0,1,3,26.24,28.79,89,6.0032,4.0,34.0,38.0,105.72903442382812,train
2011-09-07 22:00:00,3,0,1,3,25.42,27.275,94,11.0014,3.0,26.0,29.0,97.09065246582031,train
2011-09-07 23:00:00,3,0,1,3,25.42,27.275,94,12.998,3.0,21.0,24.0,81.08406829833984,train
2011-09-08 00:00:00,3,0,1,3,24.6,25.0,100,12.998,3.0,11.0,14.0,55.882171630859375,train
2011-09-08 01:00:00,3,0,1,3,25.42,27.275,94,7.0015,0.0,4.0,4.0,87.68244171142578,train
2011-09-08 03:00:00,3,0,1,3,25.42,27.275,94,0.0,0.0,2.0,2.0,72.45660400390625,train
2011-09-08 04:00:00,3,0,1,2,25.42,27.275,94,6.0032,0.0,3.0,3.0,67.84201049804688,train
2011-09-08 05:00:00,3,0,1,3,25.42,27.275,94,6.0032,1.0,13.0,14.0,70.48282623291016,train
2011-09-08 06:00:00,3,0,1,3,25.42,27.275,94,11.0014,1.0,55.0,56.0,97.09065246582031,train
2011-09-08 07:00:00,3,0,1,3,25.42,27.275,94,7.0015,7.0,172.0,179.0,87.68244171142578,train
2011-09-08 08:00:00,3,0,1,3,25.42,27.275,94,8.9981,7.0,188.0,195.0,102.99275970458984,train
2011-09-08 09:00:00,3,0,1,2,25.42,25.76,100,16.9979,4.0,65.0,69.0,80.5200424194336,train
2011-09-08 10:00:00,3,0,1,2,26.24,28.03,94,7.0015,8.0,57.0,65.0,92.34973907470703,train
2011-09-08 11:00:00,3,0,1,2,26.24,28.03,94,15.0013,16.0,82.0,98.0,109.46417999267578,train
2011-09-08 12:00:00,3,0,1,2,27.06,29.545,94,15.0013,17.0,85.0,102.0,110.52593231201172,train
2011-09-08 13:00:00,3,0,1,2,27.88,31.82,83,26.0027,14.0,112.0,126.0,177.02737426757812,train
2011-09-08 14:00:00,3,0,1,2,28.7,33.335,79,23.9994,15.0,105.0,120.0,217.1021728515625,train
2011-09-08 15:00:00,3,0,1,3,27.06,29.545,89,19.9995,24.0,115.0,139.0,141.7669677734375,train
2011-09-08 16:00:00,3,0,1,3,26.24,28.03,94,19.0012,5.0,151.0,156.0,106.55599212646484,train
2011-09-08 17:00:00,3,0,1,3,26.24,28.03,94,19.0012,11.0,102.0,113.0,106.55599212646484,train
2011-09-08 18:00:00,3,0,1,3,26.24,28.03,94,23.9994,2.0,66.0,68.0,95.71165466308594,train
2011-09-08 19:00:00,3,0,1,3,25.42,25.76,100,22.0028,1.0,51.0,52.0,66.14161682128906,train
2011-09-08 20:00:00,3,0,1,2,25.42,27.275,94,11.0014,6.0,83.0,89.0,96.98518371582031,train
2011-09-08 21:00:00,3,0,1,3,26.24,28.03,94,7.0015,6.0,76.0,82.0,83.6893539428711,train
2011-09-08 22:00:00,3,0,1,3,25.42,25.76,100,6.0032,5.0,65.0,70.0,57.52858352661133,train
2011-09-08 23:00:00,3,0,1,3,25.42,25.76,100,6.0032,0.0,26.0,26.0,57.52858352661133,train
2011-09-09 00:00:00,3,0,1,3,26.24,28.03,94,12.998,1.0,15.0,16.0,80.72210693359375,train
2011-09-09 01:00:00,3,0,1,2,25.42,25.76,100,11.0014,0.0,8.0,8.0,70.44807434082031,train
2011-09-09 02:00:00,3,0,1,2,25.42,25.76,100,16.9979,1.0,7.0,8.0,80.5200424194336,train
2011-09-09 03:00:00,3,0,1,2,25.42,27.275,94,16.9979,1.0,1.0,2.0,94.93741607666016,train
2011-09-09 04:00:00,3,0,1,3,25.42,27.275,94,11.0014,0.0,3.0,3.0,97.09065246582031,train
2011-09-09 05:00:00,3,0,1,2,25.42,27.275,94,8.9981,0.0,14.0,14.0,82.3130111694336,train
2011-09-09 06:00:00,3,0,1,2,25.42,25.76,100,8.9981,3.0,54.0,57.0,68.8082046508789,train
2011-09-09 07:00:00,3,0,1,3,25.42,25.76,100,16.9979,4.0,104.0,108.0,73.68041229248047,train
2011-09-09 08:00:00,3,0,1,3,25.42,27.275,94,11.0014,12.0,276.0,288.0,97.09065246582031,train
2011-09-09 09:00:00,3,0,1,3,25.42,27.275,94,11.0014,5.0,131.0,136.0,97.09065246582031,train
2011-09-09 10:00:00,3,0,1,2,25.42,25.76,100,0.0,2.0,27.0,29.0,54.734718322753906,train
2011-09-09 11:00:00,3,0,1,2,25.42,27.275,94,0.0,6.0,66.0,72.0,72.26675415039062,train
2011-09-09 12:00:00,3,0,1,1,26.24,28.03,94,0.0,4.0,71.0,75.0,49.61283874511719,train
2011-09-09 13:00:00,3,0,1,1,28.7,33.335,79,6.0032,14.0,108.0,122.0,92.33894348144531,train
2011-09-09 14:00:00,3,0,1,1,29.52,34.85,74,6.0032,29.0,119.0,148.0,177.5546112060547,train
2011-09-09 15:00:00,3,0,1,1,30.34,34.85,66,0.0,27.0,161.0,188.0,196.04225158691406,train
2011-09-09 16:00:00,3,0,1,1,30.34,34.85,66,8.9981,41.0,244.0,285.0,220.84031677246094,train
2011-09-09 17:00:00,3,0,1,1,28.7,33.335,79,16.9979,54.0,451.0,505.0,196.7544403076172,train
2011-09-09 18:00:00,3,0,1,1,28.7,33.335,79,12.998,33.0,377.0,410.0,165.66558837890625,train
2011-09-09 19:00:00,3,0,1,1,27.06,29.545,89,11.0014,33.0,316.0,349.0,136.71554565429688,train
2011-09-09 20:00:00,3,0,1,1,26.24,28.03,94,6.0032,30.0,180.0,210.0,65.734619140625,train
2011-09-09 21:00:00,3,0,1,1,27.06,29.545,89,0.0,49.0,154.0,203.0,58.42823028564453,train
2011-09-09 22:00:00,3,0,1,1,25.42,27.275,94,0.0,33.0,127.0,160.0,58.948665618896484,train
2011-09-09 23:00:00,3,0,1,1,25.42,27.275,94,6.0032,35.0,113.0,148.0,62.022621154785156,train
2011-09-10 00:00:00,3,0,0,1,25.42,27.275,94,0.0,32.0,84.0,116.0,35.4737434387207,train
2011-09-10 01:00:00,3,0,0,2,25.42,27.275,94,0.0,16.0,67.0,83.0,61.559303283691406,train
2011-09-10 02:00:00,3,0,0,2,24.6,25.0,97,7.0015,18.0,46.0,64.0,59.44474792480469,train
2011-09-10 03:00:00,3,0,0,1,23.78,27.275,100,8.9981,8.0,29.0,37.0,23.022294998168945,train
2011-09-10 04:00:00,3,0,0,1,23.78,27.275,94,6.0032,3.0,4.0,7.0,24.991907119750977,train
2011-09-10 05:00:00,3,0,0,1,23.78,27.275,94,8.9981,2.0,6.0,8.0,24.18990707397461,train
2011-09-10 06:00:00,3,0,0,1,23.78,27.275,94,11.0014,0.0,6.0,6.0,27.990339279174805,train
2011-09-10 07:00:00,3,0,0,1,24.6,27.275,88,8.9981,9.0,43.0,52.0,50.39811706542969,train
2011-09-10 08:00:00,3,0,0,1,25.42,28.79,83,11.0014,16.0,103.0,119.0,75.53202056884766,train
2011-09-10 09:00:00,3,0,0,1,26.24,29.545,78,19.9995,39.0,168.0,207.0,133.21426391601562,train
2011-09-10 10:00:00,3,0,0,1,28.7,32.575,65,16.9979,85.0,233.0,318.0,252.97987365722656,train
2011-09-10 11:00:00,3,0,0,1,29.52,34.09,62,16.9979,108.0,252.0,360.0,294.7263488769531,train
2011-09-10 12:00:00,3,0,0,1,29.52,34.09,62,15.0013,144.0,260.0,404.0,292.6473388671875,train
2011-09-10 13:00:00,3,0,0,1,30.34,34.09,55,19.0012,131.0,239.0,370.0,366.1482849121094,train
2011-09-10 14:00:00,3,0,0,1,30.34,34.09,55,19.0012,129.0,230.0,359.0,366.1482849121094,train
2011-09-10 15:00:00,3,0,0,1,30.34,34.09,55,15.0013,217.0,263.0,480.0,372.7716979980469,train
2011-09-10 16:00:00,3,0,0,1,30.34,34.09,55,12.998,170.0,261.0,431.0,353.5660095214844,train
2011-09-10 17:00:00,3,0,0,1,30.34,34.09,55,15.0013,185.0,275.0,460.0,372.7716979980469,train
2011-09-10 18:00:00,3,0,0,1,29.52,33.335,58,12.998,119.0,241.0,360.0,260.40069580078125,train
2011-09-10 19:00:00,3,0,0,1,28.7,32.575,58,8.9981,101.0,214.0,315.0,232.78515625,train
2011-09-10 20:00:00,3,0,0,1,27.06,31.06,69,7.0015,78.0,167.0,245.0,136.60919189453125,train
2011-09-10 21:00:00,3,0,0,1,26.24,29.545,78,6.0032,59.0,171.0,230.0,80.70668029785156,train
2011-09-10 22:00:00,3,0,0,1,26.24,29.545,78,0.0,49.0,126.0,175.0,77.06393432617188,train
2011-09-10 23:00:00,3,0,0,2,25.42,28.03,88,0.0,32.0,107.0,139.0,93.70146942138672,train
2011-09-11 00:00:00,3,0,0,1,25.42,28.03,88,0.0,29.0,79.0,108.0,47.69589614868164,train
2011-09-11 01:00:00,3,0,0,2,25.42,28.03,88,0.0,22.0,66.0,88.0,93.70145416259766,train
2011-09-11 02:00:00,3,0,0,2,25.42,29.545,78,12.998,16.0,60.0,76.0,114.94732666015625,train
2011-09-11 03:00:00,3,0,0,2,25.42,29.545,78,6.0032,15.0,30.0,45.0,117.44490051269531,train
2011-09-11 04:00:00,3,0,0,1,24.6,28.03,83,8.9981,3.0,6.0,9.0,56.75951385498047,train
2011-09-11 05:00:00,3,0,0,1,24.6,28.03,83,8.9981,15.0,24.0,39.0,56.75951385498047,train
2011-09-11 06:00:00,3,0,0,1,23.78,27.275,88,7.0015,4.0,16.0,20.0,47.439430236816406,train
2011-09-11 07:00:00,3,0,0,1,24.6,27.275,88,0.0,9.0,28.0,37.0,44.845481872558594,train
2011-09-11 08:00:00,3,0,0,1,26.24,29.545,78,0.0,25.0,69.0,94.0,77.06391906738281,train
2011-09-11 09:00:00,3,0,0,1,27.06,31.06,74,0.0,59.0,168.0,227.0,95.97666931152344,train
2011-09-11 10:00:00,3,0,0,1,28.7,32.575,65,0.0,120.0,214.0,334.0,209.47666931152344,train
2011-09-11 11:00:00,3,0,0,1,28.7,32.575,65,0.0,144.0,258.0,402.0,209.47666931152344,train
2011-09-11 12:00:00,3,0,0,1,28.7,32.575,65,0.0,113.0,298.0,411.0,209.47666931152344,train
2011-09-11 13:00:00,3,0,0,1,30.34,34.09,58,7.0015,119.0,231.0,350.0,268.261474609375,train
2011-09-11 14:00:00,3,0,0,1,29.52,33.335,58,19.0012,120.0,222.0,342.0,303.7520751953125,train
2011-09-11 15:00:00,3,0,0,1,30.34,33.335,51,19.9995,134.0,270.0,404.0,387.8612365722656,train
2011-09-11 16:00:00,3,0,0,1,29.52,33.335,51,19.9995,180.0,303.0,483.0,391.3779602050781,train
2011-09-11 17:00:00,3,0,0,1,29.52,33.335,51,8.9981,152.0,228.0,380.0,324.8184814453125,train
2011-09-11 18:00:00,3,0,0,1,27.88,31.82,65,19.9995,110.0,229.0,339.0,260.58099365234375,train
2011-09-11 19:00:00,3,0,0,1,26.24,30.305,69,7.0015,101.0,232.0,333.0,134.3628692626953,train
2011-09-11 20:00:00,3,0,0,1,25.42,29.545,73,7.0015,65.0,161.0,226.0,96.76604461669922,train
2011-09-11 21:00:00,3,0,0,1,26.24,30.305,69,0.0,45.0,114.0,159.0,105.04052734375,train
2011-09-11 22:00:00,3,0,0,1,25.42,30.305,69,26.0027,21.0,74.0,95.0,165.17678833007812,train
2011-09-11 23:00:00,3,0,0,3,23.78,27.275,78,6.0032,12.0,33.0,45.0,145.18759155273438,train
2011-09-12 00:00:00,3,0,1,1,22.96,26.515,88,6.0032,5.0,11.0,16.0,61.900062561035156,train
2011-09-12 01:00:00,3,0,1,1,22.96,26.515,88,0.0,1.0,11.0,12.0,54.32798385620117,train
2011-09-12 02:00:00,3,0,1,1,22.96,26.515,88,0.0,2.0,0.0,2.0,54.32798385620117,train
2011-09-12 04:00:00,3,0,1,1,22.14,25.76,94,7.0015,0.0,4.0,4.0,43.28974533081055,train
2011-09-12 05:00:00,3,0,1,1,22.96,26.515,83,0.0,1.0,23.0,24.0,79.9818115234375,train
2011-09-12 06:00:00,3,0,1,1,22.96,26.515,83,0.0,1.0,108.0,109.0,79.9818115234375,train
2011-09-12 07:00:00,3,0,1,1,23.78,27.275,83,0.0,12.0,300.0,312.0,103.24950408935547,train
2011-09-12 08:00:00,3,0,1,1,24.6,28.79,78,6.0032,26.0,382.0,408.0,136.02923583984375,train
2011-09-12 09:00:00,3,0,1,1,26.24,30.305,69,0.0,21.0,155.0,176.0,101.08160400390625,train
2011-09-12 10:00:00,3,0,1,1,27.88,31.82,62,11.0014,40.0,89.0,129.0,225.94737243652344,train
2011-09-12 11:00:00,3,0,1,1,28.7,32.575,58,12.998,34.0,131.0,165.0,243.2555694580078,train
2011-09-12 12:00:00,3,0,1,1,29.52,33.335,51,12.998,37.0,147.0,184.0,365.4020690917969,train
2011-09-12 13:00:00,3,0,1,1,29.52,33.335,54,7.0015,43.0,120.0,163.0,248.029052734375,train
2011-09-12 14:00:00,3,0,1,1,30.34,33.335,51,11.0014,60.0,129.0,189.0,313.6316223144531,train
2011-09-12 15:00:00,3,0,1,1,30.34,33.335,48,6.0032,60.0,152.0,212.0,250.98208618164062,train
2011-09-12 16:00:00,3,0,1,1,29.52,33.335,48,0.0,60.0,238.0,298.0,244.5078125,train
2011-09-12 17:00:00,3,0,1,1,29.52,33.335,51,11.0014,75.0,515.0,590.0,333.20062255859375,train
2011-09-12 18:00:00,3,0,1,1,28.7,32.575,54,12.998,56.0,515.0,571.0,319.8337707519531,train
2011-09-12 19:00:00,3,0,1,1,27.88,31.82,57,8.9981,63.0,373.0,436.0,284.54754638671875,train
2011-09-12 20:00:00,3,0,1,1,27.06,31.06,65,0.0,41.0,258.0,299.0,156.8599853515625,train
2011-09-12 21:00:00,3,0,1,1,26.24,30.305,73,6.0032,29.0,166.0,195.0,83.0159683227539,train
2011-09-12 22:00:00,3,0,1,1,25.42,28.79,83,11.0014,16.0,134.0,150.0,162.53802490234375,train
2011-09-12 23:00:00,3,0,1,1,25.42,28.79,83,7.0015,7.0,62.0,69.0,92.37152862548828,train
2011-09-13 00:00:00,3,0,1,1,24.6,27.275,88,7.0015,7.0,19.0,26.0,75.15656280517578,train
2011-09-13 01:00:00,3,0,1,1,23.78,27.275,83,7.0015,4.0,6.0,10.0,102.9302978515625,train
2011-09-13 02:00:00,3,0,1,1,24.6,28.79,78,0.0,2.0,0.0,2.0,98.5226058959961,train
2011-09-13 03:00:00,3,0,1,1,23.78,27.275,83,0.0,2.0,2.0,4.0,103.24949645996094,train
2011-09-13 04:00:00,3,0,1,1,22.96,26.515,88,0.0,2.0,6.0,8.0,54.32798767089844,train
2011-09-13 05:00:00,3,0,1,1,22.96,26.515,88,0.0,1.0,19.0,20.0,54.32798767089844,train
2011-09-13 06:00:00,3,0,1,1,22.96,26.515,88,7.0015,6.0,116.0,122.0,83.65596008300781,train
2011-09-13 07:00:00,3,0,1,1,23.78,27.275,83,6.0032,14.0,348.0,362.0,125.20973205566406,train
2011-09-13 08:00:00,3,0,1,1,24.6,28.03,81,7.0015,26.0,399.0,425.0,161.8045654296875,train
2011-09-13 09:00:00,3,0,1,1,26.24,30.305,69,6.0032,35.0,179.0,214.0,104.70803833007812,train
2011-09-13 10:00:00,3,0,1,1,27.88,31.82,69,8.9981,42.0,93.0,135.0,159.39620971679688,train
2011-09-13 11:00:00,3,0,1,1,28.7,32.575,61,11.0014,33.0,120.0,153.0,263.7649230957031,train
2011-09-13 12:00:00,3,0,1,1,29.52,33.335,58,15.0013,43.0,144.0,187.0,282.72210693359375,train
2011-09-13 13:00:00,3,0,1,1,30.34,33.335,51,19.0012,48.0,136.0,184.0,311.9172058105469,train
2011-09-13 14:00:00,3,0,1,1,30.34,33.335,51,22.0028,51.0,139.0,190.0,289.6176452636719,train
2011-09-13 15:00:00,3,0,1,1,30.34,33.335,51,19.9995,35.0,145.0,180.0,295.68280029296875,train
2011-09-13 16:00:00,3,0,1,1,30.34,33.335,51,15.0013,41.0,251.0,292.0,344.4426574707031,train
2011-09-13 17:00:00,3,0,1,1,30.34,33.335,51,15.0013,72.0,507.0,579.0,344.4426574707031,train
2011-09-13 18:00:00,3,0,1,1,28.7,32.575,61,11.0014,67.0,472.0,539.0,263.7649230957031,train
2011-09-13 19:00:00,3,0,1,1,27.88,31.82,69,11.0014,55.0,341.0,396.0,196.1949005126953,train
2011-09-13 20:00:00,3,0,1,1,27.06,31.06,74,12.998,31.0,241.0,272.0,140.6037139892578,train
2011-09-13 21:00:00,3,0,1,1,26.24,29.545,78,11.0014,45.0,200.0,245.0,127.76544189453125,train
2011-09-13 22:00:00,3,0,1,1,26.24,29.545,78,8.9981,24.0,120.0,144.0,109.65336608886719,train
2011-09-13 23:00:00,3,0,1,1,26.24,29.545,78,7.0015,15.0,59.0,74.0,94.41181182861328,train
2011-09-14 00:00:00,3,0,1,1,25.42,29.545,78,6.0032,5.0,28.0,33.0,85.85694122314453,train
2011-09-14 01:00:00,3,0,1,1,25.42,29.545,78,6.0032,1.0,7.0,8.0,85.85694122314453,train
2011-09-14 02:00:00,3,0,1,1,24.6,28.03,83,0.0,1.0,4.0,5.0,68.59881591796875,train
2011-09-14 03:00:00,3,0,1,1,24.6,27.275,88,8.9981,1.0,7.0,8.0,79.73441314697266,train
2011-09-14 04:00:00,3,0,1,1,24.6,28.03,83,6.0032,1.0,8.0,9.0,74.82563018798828,train
2011-09-14 05:00:00,3,0,1,1,23.78,27.275,88,7.0015,1.0,30.0,31.0,83.95155334472656,train
2011-09-14 06:00:00,3,0,1,1,23.78,27.275,88,7.0015,7.0,138.0,145.0,83.95155334472656,train
2011-09-14 07:00:00,3,0,1,1,24.6,28.03,83,7.0015,20.0,350.0,370.0,140.44349670410156,train
2011-09-14 08:00:00,3,0,1,1,25.42,28.79,83,11.0014,33.0,396.0,429.0,162.5380401611328,train
2011-09-14 09:00:00,3,0,1,1,26.24,29.545,78,11.0014,19.0,183.0,202.0,127.76544952392578,train
2011-09-14 10:00:00,3,0,1,1,28.7,32.575,70,8.9981,27.0,115.0,142.0,166.43270874023438,train
2011-09-14 11:00:00,3,0,1,1,29.52,34.09,66,11.0014,43.0,121.0,164.0,219.0583038330078,train
2011-09-14 12:00:00,3,0,1,1,30.34,34.09,58,15.0013,56.0,156.0,212.0,257.85791015625,train
2011-09-14 13:00:00,3,0,1,1,31.16,34.85,55,16.9979,39.0,139.0,178.0,328.83660888671875,train
2011-09-14 14:00:00,3,0,1,1,31.98,35.605,52,15.0013,19.0,105.0,124.0,293.1216735839844,train
2011-09-14 15:00:00,3,0,1,1,31.98,35.605,49,16.9979,30.0,146.0,176.0,317.3699951171875,train
2011-09-14 16:00:00,3,0,1,1,31.16,34.85,52,19.0012,36.0,241.0,277.0,383.5208435058594,train
2011-09-14 17:00:00,3,0,1,1,31.16,34.85,52,19.0012,87.0,512.0,599.0,383.5208435058594,train
2011-09-14 18:00:00,3,0,1,1,29.52,34.09,62,11.0014,83.0,503.0,586.0,311.463623046875,train
2011-09-14 19:00:00,3,0,1,2,28.7,32.575,70,7.0015,44.0,337.0,381.0,259.90496826171875,train
2011-09-14 20:00:00,3,0,1,2,29.52,33.335,58,27.9993,40.0,221.0,261.0,242.2246551513672,train
2011-09-14 21:00:00,3,0,1,2,27.06,31.06,65,15.0013,24.0,189.0,213.0,237.13446044921875,train
2011-09-14 22:00:00,3,0,1,2,27.06,31.06,65,8.9981,20.0,140.0,160.0,203.14894104003906,train
2011-09-14 23:00:00,3,0,1,2,26.24,30.305,69,7.0015,10.0,62.0,72.0,194.3440704345703,train
2011-09-15 00:00:00,3,0,1,1,26.24,30.305,69,8.9981,3.0,34.0,37.0,130.57681274414062,train
2011-09-15 01:00:00,3,0,1,1,26.24,30.305,69,11.0014,0.0,20.0,20.0,127.08260345458984,train
2011-09-15 02:00:00,3,0,1,1,25.42,29.545,73,7.0015,0.0,5.0,5.0,101.21078491210938,train
2011-09-15 03:00:00,3,0,1,1,25.42,29.545,73,6.0032,3.0,5.0,8.0,94.37965393066406,train
2011-09-15 04:00:00,3,0,1,1,24.6,28.79,78,7.0015,2.0,5.0,7.0,97.302001953125,train
2011-09-15 05:00:00,3,0,1,1,24.6,28.79,78,0.0,1.0,30.0,31.0,98.5226058959961,train
2011-09-15 06:00:00,3,0,1,2,24.6,28.03,83,16.9979,5.0,119.0,124.0,165.47259521484375,train
2011-09-15 07:00:00,3,0,1,2,25.42,29.545,78,12.998,17.0,321.0,338.0,227.6480712890625,train
2011-09-15 08:00:00,3,0,1,1,26.24,30.305,73,8.9981,27.0,364.0,391.0,121.08905792236328,train
2011-09-15 09:00:00,3,0,1,2,26.24,30.305,73,23.9994,23.0,186.0,209.0,208.64564514160156,train
2011-09-15 10:00:00,3,0,1,2,27.06,31.06,69,16.9979,25.0,96.0,121.0,215.29937744140625,train
2011-09-15 11:00:00,3,0,1,2,27.88,31.82,65,8.9981,39.0,120.0,159.0,228.9078826904297,train
2011-09-15 12:00:00,3,0,1,2,27.06,31.06,69,19.9995,31.0,148.0,179.0,211.12110900878906,train
2011-09-15 13:00:00,3,0,1,2,26.24,30.305,65,19.0012,38.0,151.0,189.0,252.64236450195312,train
2011-09-15 14:00:00,3,0,1,2,26.24,30.305,65,27.9993,36.0,134.0,170.0,223.69354248046875,train
2011-09-15 15:00:00,3,0,1,2,24.6,29.545,69,27.9993,25.0,110.0,135.0,192.43109130859375,train
2011-09-15 16:00:00,3,0,1,2,22.14,25.76,77,31.0009,29.0,193.0,222.0,181.36888122558594,train
2011-09-15 17:00:00,3,0,1,3,19.68,23.485,82,31.0009,31.0,230.0,261.0,134.93075561523438,train
2011-09-15 18:00:00,3,0,1,3,19.68,23.485,67,40.9973,22.0,222.0,244.0,183.56875610351562,train
2011-09-15 19:00:00,3,0,1,1,18.86,22.725,67,31.0009,20.0,212.0,232.0,176.13775634765625,train
2011-09-15 20:00:00,3,0,1,1,18.86,22.725,63,22.0028,25.0,223.0,248.0,174.880126953125,train
2011-09-15 21:00:00,3,0,1,1,18.86,22.725,63,22.0028,11.0,134.0,145.0,174.880126953125,train
2011-09-15 22:00:00,3,0,1,1,18.04,21.97,67,19.0012,7.0,108.0,115.0,135.1299591064453,train
2011-09-15 23:00:00,3,0,1,1,18.04,21.97,67,15.0013,8.0,61.0,69.0,140.77938842773438,train
2011-09-16 00:00:00,3,0,1,1,17.22,21.21,71,15.0013,5.0,43.0,48.0,146.65664672851562,train
2011-09-16 01:00:00,3,0,1,1,17.22,21.21,67,12.998,7.0,19.0,26.0,131.57449340820312,train
2011-09-16 02:00:00,3,0,1,1,16.4,20.455,71,19.0012,3.0,7.0,10.0,115.77754974365234,train
2011-09-16 03:00:00,3,0,1,1,16.4,20.455,71,16.9979,2.0,4.0,6.0,108.85018157958984,train
2011-09-16 04:00:00,3,0,1,1,16.4,20.455,71,19.0012,1.0,3.0,4.0,115.77754974365234,train
2011-09-16 05:00:00,3,0,1,1,15.58,19.695,76,12.998,2.0,30.0,32.0,93.93037414550781,train
2011-09-16 06:00:00,3,0,1,1,15.58,19.695,71,15.0013,6.0,87.0,93.0,112.17703247070312,train
2011-09-16 07:00:00,3,0,1,1,16.4,20.455,71,19.0012,16.0,283.0,299.0,115.77754974365234,train
2011-09-16 08:00:00,3,0,1,1,17.22,21.21,67,15.0013,23.0,386.0,409.0,179.7084197998047,train
2011-09-16 09:00:00,3,0,1,1,18.86,22.725,55,16.9979,21.0,189.0,210.0,208.85946655273438,train
2011-09-16 10:00:00,3,0,1,2,20.5,24.24,51,19.0012,36.0,104.0,140.0,209.26242065429688,train
2011-09-16 11:00:00,3,0,1,2,20.5,24.24,51,8.9981,40.0,139.0,179.0,243.54583740234375,train
2011-09-16 12:00:00,3,0,1,2,21.32,25.0,45,0.0,39.0,212.0,251.0,256.0947265625,train
2011-09-16 13:00:00,3,0,1,2,22.14,25.76,42,0.0,55.0,168.0,223.0,259.7778015136719,train
2011-09-16 14:00:00,3,0,1,2,22.14,25.76,45,11.0014,49.0,176.0,225.0,271.12042236328125,train
2011-09-16 15:00:00,3,0,1,2,22.14,25.76,45,15.0013,38.0,165.0,203.0,266.5113220214844,train
2011-09-16 16:00:00,3,0,1,2,21.32,25.0,48,11.0014,67.0,291.0,358.0,299.0155029296875,train
2011-09-16 17:00:00,3,0,1,2,21.32,25.0,48,8.9981,86.0,480.0,566.0,316.8413391113281,train
2011-09-16 18:00:00,3,0,1,2,21.32,25.0,52,11.0014,55.0,427.0,482.0,286.50189208984375,train
2011-09-16 19:00:00,3,0,1,2,20.5,24.24,55,11.0014,59.0,256.0,315.0,253.3758544921875,train
2011-09-16 20:00:00,3,0,1,2,20.5,24.24,55,0.0,41.0,184.0,225.0,216.11441040039062,train
2011-09-16 21:00:00,3,0,1,2,20.5,24.24,63,0.0,39.0,124.0,163.0,189.208984375,train
2011-09-16 22:00:00,3,0,1,1,19.68,23.485,67,6.0032,32.0,135.0,167.0,141.87588500976562,train
2011-09-16 23:00:00,3,0,1,1,20.5,24.24,59,0.0,20.0,106.0,126.0,159.04014587402344,train
2011-09-17 00:00:00,3,0,0,1,18.86,22.725,72,11.0014,28.0,80.0,108.0,87.27176666259766,train
