id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,log_trip_duration,dist,pickup_hour,dropoff_hour,dayofweek,speed
id0763896,A,2016-01-08 18:30:05,2016-01-08 18:38:22,1,-73.99414825439453,40.76110458374024,-73.99602508544923,40.74678802490234,N,497,6.208590026096629,0.014439056470804587,18,18,4,2.9052427506649068e-05
id1270690,A,2016-02-15 15:39:16,2016-02-15 15:50:53,1,-73.99835205078125,40.7574348449707,-73.97238922119139,40.754741668701165,N,697,6.546785410760524,0.026102140117829586,15,15,0,3.744926846173542e-05
id0801021,B,2016-04-21 22:09:52,2016-04-21 22:22:03,1,-74.00938415527344,40.70653533935546,-74.004150390625,40.730106353759766,N,731,6.594413459749778,0.024145082572713226,22,22,3,3.303020871780195e-05
id2919264,A,2016-04-13 18:15:34,2016-04-13 18:36:39,1,-73.98965454101561,40.729827880859375,-73.98593902587889,40.75535583496094,N,1265,7.142827401161621,0.02579692798266235,18,18,2,2.039282844479237e-05
id2689871,B,2016-04-12 21:48:58,2016-04-12 22:03:58,2,-73.97994995117188,40.775390625,-73.95718383789062,40.78300476074219,N,900,6.802394763324311,0.024005644691096402,21,22,1,2.6672938545662667e-05
id1588604,A,2016-06-16 22:31:55,2016-06-16 22:38:37,1,-73.97601318359375,40.78621292114258,-73.95377349853516,40.78775787353516,N,402,5.996452088619021,0.02229328305568278,22,22,3,5.545592799921089e-05
id2968871,B,2016-06-09 19:28:24,2016-06-09 19:36:40,1,-73.98683166503906,40.742652893066406,-73.97782897949219,40.75284957885742,N,496,6.206575926724928,0.013602233205492838,19,19,3,2.7423857269138786e-05
id3003455,A,2016-01-18 13:15:42,2016-01-18 13:43:14,1,-73.98105621337889,40.77413558959961,-73.97309112548828,40.743797302246094,N,1652,7.409741954080923,0.03136645189768267,13,13,0,1.898695635452946e-05
id2857872,B,2016-04-23 10:47:36,2016-04-23 11:02:54,6,-73.97557067871092,40.7286491394043,-73.97950744628906,40.75265121459961,N,918,6.822197390620491,0.024322782584353372,10,11,5,2.6495405865308683e-05
id3006940,A,2016-01-25 18:32:07,2016-01-25 19:02:56,1,-73.98878479003906,40.73109436035156,-73.9738540649414,40.7596092224121,N,1849,7.522400231387125,0.03218732530474368,18,19,0,1.7407963929012264e-05
id1535664,B,2016-02-06 23:35:16,2016-02-06 23:39:18,2,-73.9986801147461,40.734954833984375,-74.00305938720702,40.731388092041016,N,242,5.488937726156687,0.005647979760721539,23,23,5,2.333875934182454e-05
id1594915,A,2016-06-28 00:19:33,2016-06-28 00:42:40,1,-73.9950942993164,40.749629974365234,-73.95812225341797,40.68079376220703,N,1387,7.234898420314831,0.0781367793180991,0,0,1,5.6335096840734754e-05
id2506952,B,2016-04-11 09:46:34,2016-04-11 09:53:30,1,-74.01702117919923,40.70745086669922,-74.00875854492188,40.7213134765625,N,416,6.030685260261263,0.016138248895803824,9,9,0,3.8793867537989966e-05
id0377631,A,2016-05-29 02:31:42,2016-05-29 02:48:39,1,-73.97946166992188,40.68259048461913,-73.90998077392578,40.68121719360352,Y,1017,6.92461239604856,0.06949446623029458,2,2,6,6.833280848603204e-05
id2638334,B,2016-03-22 22:53:53,2016-03-22 23:12:40,5,-73.9500732421875,40.78025817871094,-73.97757720947266,40.7493896484375,N,1127,7.027314514039777,0.041344097252994566,22,23,1,3.66850907302525e-05
id1379602,B,2016-05-15 13:47:13,2016-05-15 14:15:19,5,-73.95759582519531,40.77033615112305,-73.97728729248048,40.68108367919922,N,1686,7.430114138561801,0.09139889292741278,13,14,6,5.421049402574898e-05
id1071958,A,2016-06-03 08:36:12,2016-06-03 09:36:33,1,-73.7904281616211,40.646629333496094,-73.96773529052734,40.76044464111328,N,3621,8.19450550976564,0.2106934792749234,8,9,4,5.818654495303049e-05
id3566443,A,2016-03-18 20:26:00,2016-03-18 20:38:42,1,-73.98564147949219,40.74713897705078,-73.98944091796875,40.72934341430664,N,762,6.635946555686647,0.018196642166010447,20,20,4,2.3880107829410035e-05
id2618108,A,2016-03-06 11:44:34,2016-03-06 12:00:21,1,-74.00225067138672,40.729766845703125,-73.98271942138672,40.771629333496094,N,947,6.853299093186078,0.046194562567243316,11,12,6,4.8779897114301284e-05
id1837693,A,2016-06-06 19:42:32,2016-06-06 19:48:16,2,-73.95656585693358,40.77067565917969,-73.96501922607422,40.75989532470703,N,344,5.840641657373398,0.013699454776386248,19,19,0,3.982399644298328e-05
id2034686,B,2016-06-21 17:53:49,2016-06-21 18:22:54,1,-73.98886871337889,40.69351959228516,-73.95807647705078,40.72180938720703,N,1745,7.4645098346365275,0.04181476192455923,17,18,1,2.396261428341503e-05
id3655332,B,2016-05-27 15:12:33,2016-05-27 15:24:03,1,-73.99929809570312,40.724830627441406,-73.97743225097656,40.738380432128906,N,690,6.536691597591305,0.025723770576560858,15,15,4,3.728082692255197e-05
id1422519,B,2016-01-01 20:58:41,2016-01-01 21:04:08,5,-73.99140930175781,40.750537872314446,-74.00753784179686,40.74081802368164,N,327,5.7899601708972535,0.01883096548867935,20,21,4,5.7587050424095864e-05
id1226864,A,2016-03-12 22:06:12,2016-03-12 22:06:30,1,-74.00221252441406,40.74034118652344,-74.00223541259764,40.7403450012207,N,18,2.8903717578961645,2.3203897577757323e-05,22,22,5,1.289105420986518e-06
id2120495,B,2016-04-07 18:03:59,2016-04-07 18:14:08,4,-73.98994445800781,40.74004364013672,-74.00016021728516,40.74763870239258,N,609,6.411818267709897,0.012729756803765521,18,18,3,2.0902720531634683e-05
id0597217,B,2016-02-17 17:06:34,2016-02-17 17:12:33,2,-73.9900894165039,40.74681854248047,-74.00576782226561,40.74530792236328,N,359,5.883322388488279,0.015751012042630838,17,17,2,4.387468535551765e-05
id1388969,B,2016-04-21 07:57:58,2016-04-21 08:04:55,2,-73.9768829345703,40.75,-73.9830780029297,40.7386589050293,N,417,6.0330862217988015,0.012922821174657997,7,8,3,3.098997883611031e-05
id2636194,B,2016-02-25 09:12:32,2016-02-25 09:21:27,1,-73.97988891601561,40.73933029174805,-73.99685668945312,40.725391387939446,N,535,6.282266746896006,0.021959015797895866,9,9,3,4.1044889341861434e-05
id0602837,B,2016-03-22 02:49:08,2016-03-22 02:52:43,1,-73.98539733886719,40.72609329223633,-73.97505187988281,40.719268798828125,N,215,5.3706380281276624,0.012393636749396576,2,2,1,5.764482209021663e-05
id1386707,A,2016-02-18 04:15:28,2016-02-18 04:17:45,1,-73.98472595214844,40.73669052124024,-73.97855377197266,40.74526596069336,N,137,4.919980925828125,0.0105656977969464,4,4,3,7.712188172953576e-05
id3684940,B,2016-03-24 20:37:30,2016-03-24 20:50:35,2,-73.99729919433594,40.721458435058594,-73.99857330322266,40.74237060546875,N,785,6.665683717782408,0.020950948062525246,20,20,3,2.668910581213407e-05
id1605781,B,2016-06-17 20:52:51,2016-06-17 21:20:36,4,-73.96681976318358,40.76268005371094,-73.85630798339844,40.69712066650391,N,1665,7.417580402414544,0.128494695307784,20,21,4,7.717399117584625e-05
id1059972,B,2016-01-28 17:13:36,2016-01-28 17:20:38,1,-73.98332214355469,40.77505111694336,-73.97339630126953,40.79244995117188,N,422,6.045005314036012,0.02003102038293132,17,17,3,4.7466872945334876e-05
id2750648,A,2016-02-19 07:49:05,2016-02-19 07:55:08,1,-73.98341369628906,40.7390022277832,-73.99742126464844,40.74496841430664,N,363,5.8944028342648505,0.015225220949957045,7,7,4,4.1942757437898195e-05
id1618598,B,2016-02-06 12:21:38,2016-02-06 12:31:45,1,-74.00157928466798,40.74563980102539,-73.97836303710938,40.751140594482415,N,607,6.408528791059498,0.023859020922062366,12,12,5,3.93064595091637e-05
id0165982,A,2016-02-24 22:22:13,2016-02-24 22:45:06,1,-74.0013198852539,40.73114013671875,-73.9447021484375,40.7063102722168,N,1373,7.224753405767971,0.06182305632526748,22,22,2,4.5027717644040406e-05
id1283998,B,2016-02-17 19:19:12,2016-02-17 19:22:08,1,-73.87738037109375,40.73691177368164,-73.89292907714845,40.73989868164063,N,176,5.170483995038151,0.01583299968834094,19,19,2,8.996022550193716e-05
id0374873,B,2016-04-18 22:23:59,2016-04-18 22:41:57,1,-73.99462890625,40.73147964477539,-73.94733428955078,40.77155303955078,N,1078,6.982862751468942,0.061989174357708024,22,22,0,5.7503872316983324e-05
id1017158,B,2016-05-29 14:53:19,2016-05-29 14:59:19,5,-73.97817993164062,40.75693130493164,-73.98770904541014,40.75048828125,N,360,5.886104031450156,0.011502893696569622,14,14,6,3.195248249047117e-05
id0480672,B,2016-04-13 21:32:52,2016-04-13 21:41:51,1,-73.98603820800781,40.746368408203125,-73.99620819091797,40.73208236694336,N,539,6.289715570908998,0.017536234694728398,21,21,2,3.253475824624935e-05
id0322206,A,2016-04-16 12:31:15,2016-04-16 12:48:53,2,-74.0008316040039,40.7318115234375,-74.00425720214845,40.741676330566406,N,1058,6.964135612418245,0.010442659734877551,12,12,5,9.870188785328497e-06
id2098702,B,2016-01-01 14:03:57,2016-01-01 14:11:14,2,-74.0052490234375,40.73249816894531,-73.98847198486328,40.72733688354492,N,437,6.07993319509559,0.017553002315988834,14,14,4,4.0167053354665524e-05
id2879168,A,2016-03-30 18:28:40,2016-03-30 18:44:35,1,-73.97261047363281,40.76046371459961,-73.98794555664062,40.74112701416016,N,955,6.86171134048073,0.024679399399932155,18,18,2,2.5842303036578172e-05
id2597233,B,2016-03-10 12:03:49,2016-03-10 12:30:28,1,-73.99228668212889,40.73773956298828,-73.98129272460938,40.758575439453125,N,1599,7.377133712833954,0.023558456019000373,12,12,3,1.4733243288930815e-05
id2969451,A,2016-02-05 14:15:38,2016-02-05 14:26:03,1,-73.96526336669923,40.80630493164063,-73.98111724853516,40.78458404541016,N,625,6.437751649736401,0.02689130840818991,14,14,4,4.302609345310386e-05
id2442955,A,2016-03-08 21:46:08,2016-03-08 21:59:03,1,-73.97071838378906,40.758338928222656,-73.99143981933594,40.744606018066406,N,775,6.652863029353347,0.024859016723976217,21,21,1,3.2076150611582216e-05
id0322052,A,2016-06-02 20:20:47,2016-06-02 20:37:45,1,-73.98924255371094,40.73976516723633,-73.98186492919923,40.783451080322266,N,1018,6.925595197110468,0.044304495771736174,20,20,3,4.352111568932827e-05
id1727712,B,2016-06-29 19:51:36,2016-06-29 19:59:06,1,-73.98706817626953,40.739540100097656,-73.98265838623048,40.735721588134766,N,450,6.1092475827643655,0.005833290820731325,19,19,2,1.2962868490514054e-05
id1231617,A,2016-02-04 11:28:25,2016-02-04 11:43:01,1,-73.98289489746092,40.763198852539055,-73.97184753417967,40.74956512451172,N,876,6.775366090936392,0.017547728496625867,11,11,3,2.0031653534961037e-05
id0238087,B,2016-02-21 11:44:02,2016-02-21 11:58:17,1,-74.01155853271484,40.71038055419922,-73.97743225097656,40.758419036865234,N,855,6.75110146893676,0.0589262159156146,11,11,6,6.89195507784966e-05
id0065678,A,2016-03-29 18:43:19,2016-03-29 19:12:58,1,-73.87126922607422,40.77396011352539,-73.98401641845702,40.694820404052734,N,1779,7.483806687665835,0.1377498566446447,18,19,1,7.743106050851305e-05
id1352587,A,2016-02-24 11:18:58,2016-02-24 11:37:14,1,-73.98508453369139,40.73646545410156,-74.00379180908203,40.73122787475586,N,1096,6.999422467507961,0.019426641241958205,11,11,2,1.772503762952391e-05
id2868504,B,2016-02-05 02:05:28,2016-02-05 02:17:43,1,-73.99604797363281,40.76482009887695,-73.96675872802734,40.80397033691406,N,735,6.5998704992128365,0.04889377308512605,2,2,4,6.652214025187217e-05
id0993969,B,2016-02-20 01:29:54,2016-02-20 01:39:41,5,-74.00357055664062,40.743446350097656,-73.99259948730467,40.74053192138672,N,587,6.375024819828097,0.011351575092708356,1,1,5,1.933828806253553e-05
id0280212,B,2016-05-21 11:07:42,2016-05-21 11:09:31,6,-73.97003936767578,40.759159088134766,-73.97003936767578,40.759159088134766,N,109,4.6913478822291435,0.0,11,11,5,0.0
id3704946,A,2016-04-12 17:10:23,2016-04-12 17:12:18,1,-73.95650482177734,40.781280517578125,-73.95773315429686,40.7828483581543,N,115,4.74493212836325,0.001991714048450237,17,17,1,1.7319252595219455e-05
id0283173,A,2016-01-18 08:24:59,2016-01-18 08:29:23,2,-74.00294494628906,40.72202301025391,-73.99925231933594,40.719974517822266,N,264,5.575949103146316,0.004222773384573609,8,8,0,1.599535372944549e-05
id1627367,B,2016-02-02 17:00:34,2016-02-02 17:04:02,1,-73.97904968261719,40.785320281982415,-73.97772979736328,40.792030334472656,N,208,5.337538079701318,0.006838633014373198,17,17,1,3.2878043338332684e-05
id1802120,B,2016-01-04 23:18:16,2016-01-04 23:31:24,2,-73.99136352539062,40.72369003295898,-73.96209716796875,40.767669677734375,N,788,6.669498089857879,0.0528273492739803,23,23,0,6.703978334261459e-05
id1559208,A,2016-04-10 01:29:01,2016-04-10 01:37:54,4,-73.98553466796875,40.757911682128906,-74.0076446533203,40.740848541259766,N,533,6.278521424165844,0.027928519985237616,1,1,6,5.2398724174929864e-05
id0856906,A,2016-04-14 13:53:44,2016-04-14 14:00:57,1,-73.99143981933594,40.7326545715332,-73.9972152709961,40.72579193115234,N,433,6.07073772800249,0.008969485764295565,13,14,3,2.071474772354634e-05
id0105029,B,2016-04-12 14:10:58,2016-04-12 14:39:53,5,-74.00787353515625,40.70410919189453,-73.87271118164062,40.77431106567384,N,1735,7.45876269238096,0.15230615512844223,14,14,1,8.778452745155171e-05
id1677122,A,2016-01-05 12:35:47,2016-01-05 12:51:17,1,-73.97636413574217,40.776470184326165,-73.96752166748048,40.760040283203125,N,930,6.835184586147301,0.018658266153956115,12,12,1,2.0062651778447435e-05
id1159649,B,2016-03-10 18:37:45,2016-03-10 18:43:30,5,-73.94312286376953,40.77725982666016,-73.95865631103516,40.78145980834961,N,345,5.84354441703136,0.016091234574936587,18,18,3,4.664125963749736e-05
id2645810,A,2016-01-08 22:53:21,2016-01-08 23:19:30,1,-73.9900894165039,40.756256103515625,-73.98833465576173,40.722877502441406,N,1569,7.358193752733032,0.03342469438804355,22,23,4,2.1303183166375746e-05
id3043097,B,2016-06-06 11:55:04,2016-06-06 12:25:05,1,-73.9980926513672,40.72466659545898,-73.97356414794923,40.76448059082031,N,1801,7.496097345175956,0.0467632516679254,11,12,0,2.596515917152993e-05
id0238139,A,2016-04-23 01:18:22,2016-04-23 01:36:21,3,-73.97795104980467,40.74605178833008,-73.91158294677734,40.773555755615234,N,1079,6.983789965258135,0.07184144566939876,1,1,5,6.658150664448448e-05
id0138471,B,2016-02-06 23:03:33,2016-02-06 23:17:22,1,-73.98670959472656,40.762310028076165,-73.96224975585938,40.7734489440918,N,829,6.720220155135295,0.026876740267600938,23,23,5,3.2420675835465545e-05
id0209842,A,2016-06-21 22:38:43,2016-06-21 23:05:15,1,-73.86294555664062,40.76968002319336,-73.99441528320312,40.69488906860352,N,1592,7.3727463664043285,0.15125467229437087,22,23,1,9.500921626530834e-05
id0320784,A,2016-03-03 09:20:07,2016-03-03 09:28:04,1,-74.01262664794923,40.7190818786621,-74.00679016113281,40.751373291015625,N,477,6.1675164908883415,0.0328146292092946,9,9,3,6.879377192724235e-05
id3914519,A,2016-01-03 11:24:32,2016-01-03 11:39:27,2,-73.96009826660156,40.762237548828125,-73.99097442626953,40.75011444091797,N,895,6.796823718274855,0.033170875497086194,11,11,6,3.706243072300133e-05
id0797092,B,2016-04-01 00:48:07,2016-04-01 00:54:29,1,-73.9763412475586,40.75962066650391,-73.99019622802734,40.750801086425774,N,382,5.945420608606575,0.016423929996932953,0,0,4,4.299458114380354e-05
id1823807,A,2016-06-27 12:44:56,2016-06-27 12:58:39,2,-73.78213500976561,40.64445114135742,-73.82722473144531,40.682613372802734,N,823,6.71295620067707,0.05907147289545573,12,12,0,7.17757872362767e-05
id1719380,A,2016-01-14 18:37:41,2016-01-14 18:49:46,1,-74.01692962646483,40.704395294189446,-73.99291229248048,40.72313690185546,N,725,6.586171654854675,0.030464408571684184,18,18,3,4.201987389197818e-05
id2408986,B,2016-03-18 20:43:06,2016-03-18 20:57:13,1,-74.00090789794923,40.73183059692384,-73.97840881347656,40.7294807434082,N,847,6.741700694652055,0.02262146356125799,20,20,4,2.6707749186845323e-05
id1122673,A,2016-03-07 10:13:23,2016-03-07 10:49:04,1,-73.86270141601561,40.768829345703125,-73.99485778808595,40.752742767333984,Y,2141,7.669028288589683,0.13313183196523995,10,10,0,6.21820793859131e-05
id1507913,B,2016-04-13 20:55:23,2016-04-13 21:26:14,2,-73.94537353515625,40.808135986328125,-73.99093627929686,40.75199508666992,N,1851,7.523481312573497,0.07230327978767764,20,21,2,3.906173948550926e-05
id1464667,B,2016-05-29 23:38:51,2016-05-29 23:44:04,1,-73.97296142578125,40.74890899658203,-73.97265625,40.7551383972168,N,313,5.746203190540153,0.006236871373203068,23,23,6,1.9926106623651974e-05
id1864383,B,2016-05-04 22:26:51,2016-05-04 22:43:55,1,-74.0063247680664,40.73965072631836,-73.98587036132812,40.71939086914063,N,1024,6.931471805599453,0.028789660780859375,22,22,2,2.8114903106307984e-05
id3112047,A,2016-02-18 14:58:00,2016-02-18 15:05:35,1,-73.97640228271484,40.757129669189446,-73.96517944335938,40.75530242919922,N,455,6.12029741895095,0.011370616921721704,14,15,3,2.4990366860926823e-05
id2177357,A,2016-05-08 14:14:23,2016-05-08 14:23:57,2,-73.99101257324217,40.742286682128906,-73.97933959960938,40.727588653564446,N,574,6.352629396319567,0.018769399487295616,14,14,6,3.269930224267529e-05
id1660102,B,2016-02-23 08:34:28,2016-02-23 08:39:41,1,-73.99349212646483,40.76724624633789,-73.98869323730467,40.77407836914063,N,313,5.746203190540153,0.008349086127427676,8,8,1,2.6674396573251362e-05
id3153031,B,2016-04-11 13:18:10,2016-04-11 13:23:42,1,-73.97242736816406,40.74997329711913,-73.97689819335938,40.75164031982422,N,332,5.805134968916488,0.004771503183097621,13,13,0,1.4371997539450667e-05
id2371988,B,2016-01-16 14:38:40,2016-01-16 14:46:21,5,-73.95955657958984,40.76292037963867,-73.95577239990233,40.779651641845696,N,461,6.133398042996649,0.017153866938611526,14,14,5,3.721012351108791e-05
id1152484,B,2016-04-02 16:38:29,2016-04-02 16:41:19,1,-73.97156524658203,40.79517364501953,-73.9759521484375,40.7891082763672,N,170,5.135798437050262,0.00748555975049141,16,16,5,4.403270441465535e-05
id3822832,B,2016-05-19 09:00:49,2016-05-19 09:34:06,2,-73.9583282470703,40.77285003662109,-73.84657287597656,40.857421875,N,1997,7.599401333415815,0.14014870250946898,9,9,3,7.017962068576313e-05
id3436197,B,2016-02-05 17:28:43,2016-02-05 17:45:37,3,-73.99188232421875,40.750293731689446,-73.97929382324217,40.76670837402344,N,1014,6.921658184151129,0.020686005892635195,17,17,4,2.0400400288594868e-05
id2674922,A,2016-03-27 09:50:01,2016-03-27 10:01:11,1,-73.96031188964844,40.766090393066406,-73.99048614501953,40.75081634521485,N,670,6.507277712385012,0.033819849570504955,9,10,6,5.047738741866411e-05
id2526312,A,2016-06-19 02:38:12,2016-06-19 02:44:05,1,-73.97392272949219,40.7518424987793,-73.94931030273438,40.773391723632805,N,353,5.8664680569332965,0.03271300418328702,2,2,6,9.267139995265444e-05
id1576902,B,2016-02-12 20:08:50,2016-02-12 20:15:02,1,-73.96617126464845,40.773681640625,-73.98184967041014,40.77317810058594,N,372,5.918893854273146,0.015686489722023328,20,20,4,4.216798312371862e-05
id0259745,B,2016-06-05 19:41:20,2016-06-05 19:53:16,1,-73.9564437866211,40.777320861816406,-73.97824096679686,40.765411376953125,N,716,6.573680166960646,0.024838536456956897,19,19,6,3.469069337563812e-05
id2475546,B,2016-02-12 22:08:16,2016-02-12 22:14:40,1,-73.97872161865233,40.74504089355469,-73.98946380615233,40.74032974243164,N,384,5.950642552587727,0.011729856656811373,22,22,4,3.054650171044628e-05
id0753256,B,2016-02-20 07:01:09,2016-02-20 07:11:44,1,-73.98467254638672,40.764175415039055,-73.94267272949217,40.75997924804688,N,635,6.453624998892692,0.042208914184109866,7,7,5,6.647073099859822e-05
id3684977,A,2016-02-17 17:57:01,2016-02-17 18:35:16,1,-73.97534942626953,40.75272750854492,-73.97557830810547,40.78794860839844,N,2295,7.738488122494646,0.03522184353190702,17,18,2,1.534720851063487e-05
id2936925,B,2016-05-15 07:43:06,2016-05-15 07:46:34,6,-73.967041015625,40.79362869262695,-73.97927856445312,40.781841278076165,N,208,5.337538079701318,0.016991196047155734,7,7,6,8.168844253440256e-05
id1230774,B,2016-03-21 21:36:44,2016-03-21 21:46:57,1,-73.958740234375,40.77833938598633,-73.98126983642578,40.76622009277344,N,613,6.418364935936212,0.02558242045910792,21,21,0,4.1733149199197256e-05
id3531581,A,2016-02-04 21:44:15,2016-02-04 22:17:17,1,-73.9833984375,40.77121353149414,-73.97624969482422,40.68571472167969,N,1982,7.591861714889934,0.08579715031125779,21,22,3,4.328816867369212e-05
id0287278,A,2016-02-20 12:16:45,2016-02-20 12:21:07,1,-73.97152709960938,40.79513931274414,-73.96007537841797,40.80820083618164,N,262,5.568344503761097,0.017370817849314546,12,12,5,6.630083148593338e-05
id1586587,B,2016-01-27 23:16:56,2016-01-27 23:24:26,1,-73.98209381103516,40.77185821533203,-73.9766082763672,40.790618896484375,N,450,6.1092475827643655,0.019546208018263726,23,23,2,4.343601781836384e-05
id2922783,B,2016-04-08 22:30:21,2016-04-08 22:36:35,2,-73.9933853149414,40.741458892822266,-73.98245239257811,40.73591232299805,N,374,5.924255797414532,0.012259413861061223,22,22,4,3.277918144668776e-05
id2513881,B,2016-03-18 07:20:16,2016-03-18 07:32:30,1,-73.98970794677734,40.762310028076165,-73.97077178955078,40.75564956665039,N,734,6.598509028614515,0.020073360379202095,7,7,4,2.7347902423981056e-05
id3086324,B,2016-06-29 14:24:44,2016-06-29 15:34:20,1,-73.78189086914062,40.64466094970703,-74.00312042236328,40.70637130737305,N,4176,8.337109129562474,0.2296751694510394,14,15,2,5.4998843259348516e-05
id1184542,B,2016-02-15 11:04:26,2016-02-15 11:11:09,6,-73.96198272705078,40.767890930175774,-73.94707489013672,40.77984619140625,N,403,5.998936561946683,0.019109470755235572,11,11,0,4.741804157626693e-05
id1642457,A,2016-05-12 21:09:52,2016-05-12 21:38:48,1,-73.86322021484375,40.77021026611328,-73.9786376953125,40.773704528808594,N,1736,7.459338895220296,0.11547036273233985,21,21,3,6.651518590572572e-05
id3146828,B,2016-06-16 10:27:53,2016-06-16 10:35:31,1,-73.97419738769531,40.75969314575195,-73.9869384765625,40.76029586791992,N,458,6.126869184114185,0.012755336903952409,10,10,3,2.7850080576315303e-05
id0622376,B,2016-01-28 23:15:56,2016-01-28 23:31:10,1,-73.97856903076173,40.745304107666016,-73.97415161132812,40.79127883911133,N,914,6.81783057145415,0.04618646474803006,23,23,3,5.053223714226483e-05
id0221839,A,2016-03-12 00:00:32,2016-03-12 00:14:04,2,-73.98870849609375,40.74857711791992,-73.95294189453125,40.77193069458008,N,812,6.699500340161678,0.04271579719673299,0,0,5,5.260566157233127e-05
id2312635,B,2016-04-27 19:12:09,2016-04-27 19:16:25,1,-73.99405670166014,40.74652099609375,-74.00238800048828,40.734371185302734,N,256,5.545177444479562,0.014731885229706126,19,19,2,5.7546426678539554e-05
id0644947,A,2016-04-29 09:54:39,2016-04-29 10:01:24,1,-73.96919250488281,40.790882110595696,-73.98137664794923,40.77398681640625,N,405,6.003887067106539,0.020830369848155127,9,10,4,5.14330119707534e-05
id2506990,A,2016-04-12 06:56:29,2016-04-12 07:03:03,1,-73.96819305419923,40.770774841308594,-73.97541046142578,40.755645751953125,N,394,5.976350909297934,0.016762467354169235,6,7,1,4.2544333386216336e-05
id3856054,B,2016-01-31 12:05:58,2016-01-31 12:31:18,1,-73.98140716552734,40.762710571289055,-73.87196350097656,40.77452087402344,N,1520,7.326465613840322,0.1100790577765893,12,12,6,7.242043274775611e-05
id0782271,A,2016-01-26 09:00:22,2016-01-26 09:17:04,1,-73.96292877197266,40.758350372314446,-73.96333312988281,40.776981353759766,N,1002,6.90975328164481,0.01863536892404734,9,9,1,1.859817257888956e-05
id3637453,B,2016-02-27 12:34:09,2016-02-27 13:09:09,1,-73.9726333618164,40.74515151977539,-74.17726898193358,40.695159912109375,N,2100,7.649692623711514,0.21065350188822612,12,13,5,0.00010031119137534577
id3666815,B,2016-03-26 23:45:04,2016-03-27 00:02:11,1,-73.99717712402342,40.72199630737305,-73.97420501708984,40.76153564453125,N,1027,6.934397209928558,0.04572829408449298,23,0,5,4.4526089663576416e-05
id1749275,B,2016-06-01 21:01:01,2016-06-01 21:40:27,1,-73.98912811279298,40.74205017089844,-73.91763305664062,40.872119903564446,N,2366,7.768956044538332,0.1484239819235279,21,21,2,6.273202955347755e-05
id0045052,B,2016-02-28 15:22:18,2016-02-28 15:34:22,1,-73.99175262451173,40.73524856567384,-73.99049377441406,40.75611877441406,N,724,6.584791392385716,0.020908139956217223,15,15,6,2.887864634836633e-05
id0970538,B,2016-05-29 16:48:49,2016-05-29 16:58:04,5,-74.01036071777344,40.703472137451165,-74.01045227050781,40.71820068359375,N,555,6.318968113746434,0.01472883068601964,16,16,6,2.6538433668503857e-05
id3027397,A,2016-03-23 13:48:48,2016-03-23 14:01:28,1,-73.97907257080078,40.753379821777344,-73.9677505493164,40.75960159301758,N,760,6.633318433280377,0.012918924407955047,13,14,2,1.699858474730927e-05
id3231805,A,2016-05-21 20:27:13,2016-05-21 20:29:40,1,-74.00635528564453,40.739063262939446,-74.00585174560547,40.73987579345703,N,147,4.990432586778736,0.0009559071152295009,20,20,5,6.502769491357149e-06
id2055654,A,2016-05-27 03:34:28,2016-05-27 04:06:39,1,-73.7821044921875,40.64433288574219,-73.90044403076173,40.909683227539055,N,1931,7.565793282428515,0.290542682375029,3,4,4,0.0001504622901993936
id2512151,A,2016-02-11 12:30:02,2016-02-11 12:44:44,1,-73.97764587402342,40.75167465209961,-73.9783935546875,40.761451721191406,N,882,6.782192056006791,0.009805616064338026,12,12,3,1.1117478530995495e-05
id1850730,A,2016-03-23 15:22:05,2016-03-23 15:22:52,1,-73.98824310302734,40.75400161743164,-73.99111938476561,40.750736236572266,N,47,3.8501476017100584,0.0043515179873994635,15,15,2,9.25854890936056e-05
id0646549,A,2016-01-25 01:00:45,2016-01-25 01:26:32,1,-73.7821044921875,40.64476013183594,-73.98328399658203,40.7390022277832,N,1547,7.344072850573066,0.22215932489311097,1,1,0,0.00014360654485656818
id2592502,B,2016-06-16 13:47:59,2016-06-16 13:55:08,6,-73.9993896484375,40.73374176025391,-74.00704956054686,40.74386978149414,N,429,6.061456918928017,0.01269846714236119,13,13,3,2.9600156509000443e-05
id0963539,A,2016-06-10 23:18:43,2016-06-10 23:30:31,1,-74.00011444091797,40.72786712646485,-73.98365020751953,40.725921630859375,N,708,6.56244409369372,0.01657877964595557,23,23,4,2.3416355432140633e-05
id1214915,A,2016-06-11 02:47:56,2016-06-11 03:26:07,2,-73.98945617675781,40.7419548034668,-73.88426971435547,40.67840194702149,N,2291,7.736743682453495,0.12289490402403702,2,3,5,5.3642472293337854e-05
id2773827,B,2016-01-31 07:31:00,2016-01-31 07:42:19,1,-73.97924041748048,40.78192901611328,-73.94606018066406,40.8214111328125,N,679,6.520621127558696,0.05157291589821611,7,7,6,7.595422076320487e-05
id1023661,B,2016-05-09 23:14:09,2016-05-09 23:32:37,1,-73.95519256591797,40.77310562133789,-74.00694274902342,40.70475006103516,N,1108,7.010311867307229,0.08573543069086348,23,23,0,7.737854755493094e-05
id0947240,A,2016-06-23 10:01:06,2016-06-23 10:14:28,1,-73.98404693603516,40.743534088134766,-73.97264099121092,40.76242446899414,N,802,6.687108607866515,0.022066763839441613,10,10,3,2.751466812897957e-05
